ride_id,customer_id,trip_distance,fare_amount,tpep_pickup_datetime,tpep_dropoff_datetime,status,order_id,customer_name,total,order_date,channel,trip_duration_minutes
1253.0,C468,19.55,961.52,2024-11-29 10:53:00,2024-11-29 12:16:00,completed,,,,,,83.0
1254.0,C715,1.86,49.08,2024-11-28 23:13:00,2024-11-28 23:20:00,cancelled,,,,,,7.0
1255.0,C710,2.02,83.35,2024-11-04 07:49:00,2024-11-04 08:20:00,completed,,,,,,31.0
1256.0,C475,3.6,111.05,2024-11-23 10:52:00,2024-11-23 11:54:00,cancelled,,,,,,62.0
1257.0,C169,16.8,440.46,2024-11-29 22:36:00,2024-11-29 23:41:00,cancelled,,,,,,65.0
1258.0,C983,10.14,366.72,2025-01-06 15:04:00,2025-01-06 15:14:00,completed,,,,,,10.0
1259.0,C475,11.91,535.52,2024-11-02 21:48:00,2024-11-02 22:19:00,completed,,,,,,31.0
1260.0,C744,8.34,466.02,2024-11-07 05:53:00,2024-11-07 06:24:00,cancelled,,,,,,31.0
1261.0,C838,26.33,911.84,2024-11-20 02:33:00,2024-11-20 02:48:00,cancelled,,,,,,15.0
1262.0,C987,8.85,418.67,2024-12-20 20:06:00,2024-12-20 21:07:00,completed,,,,,,61.0
1263.0,C183,3.49,105.79,2024-11-01 15:06:00,2024-11-01 16:35:00,completed,,,,,,89.0
1264.0,C514,9.92,313.98,2025-01-07 19:32:00,2025-01-07 20:03:00,completed,,,,,,31.0
1265.0,C974,3.77,79.06,2024-11-06 12:14:00,2024-11-06 13:19:00,cancelled,,,,,,65.0
1266.0,C728,25.11,907.28,2024-12-31 14:10:00,2024-12-31 14:40:00,completed,,,,,,30.0
1267.0,C570,16.84,379.25,2024-12-24 21:49:00,2024-12-24 22:32:00,cancelled,,,,,,43.0
1268.0,C855,1.01,22.31,2025-01-06 07:05:00,2025-01-06 08:34:00,completed,,,,,,89.0
1269.0,C792,19.96,595.67,2024-12-09 04:38:00,2024-12-09 04:56:00,completed,,,,,,18.0
1270.0,C843,27.85,1169.06,2024-11-05 02:08:00,2024-11-05 02:20:00,completed,,,,,,12.0
1271.0,C137,17.88,538.99,2024-12-04 21:21:00,2024-12-04 22:02:00,completed,,,,,,41.0
1272.0,C913,11.99,448.33,2025-01-06 06:50:00,2025-01-06 07:15:00,cancelled,,,,,,25.0
1273.0,C223,3.19,134.47,2024-12-20 06:14:00,2024-12-20 07:30:00,completed,,,,,,76.0
1274.0,C662,25.6,954.9,2024-11-19 08:59:00,2024-11-19 09:13:00,completed,,,,,,14.0
1275.0,C419,18.25,682.34,2024-11-28 09:35:00,2024-11-28 09:56:00,completed,,,,,,21.0
1276.0,C286,4.54,139.23,2024-12-21 02:50:00,2024-12-21 03:41:00,completed,,,,,,51.0
1277.0,C192,23.6,595.91,2024-12-04 10:09:00,2024-12-04 10:24:00,completed,,,,,,15.0
1278.0,C735,23.49,1115.02,2024-12-10 18:07:00,2024-12-10 18:46:00,completed,,,,,,39.0
1279.0,C237,3.53,93.07,2024-12-29 13:49:00,2024-12-29 14:57:00,completed,,,,,,68.0
1280.0,C856,28.37,1079.59,2024-11-18 17:29:00,2024-11-18 18:46:00,cancelled,,,,,,77.0
1281.0,C491,11.35,355.57,2024-11-28 18:27:00,2024-11-28 19:01:00,completed,,,,,,34.0
1282.0,C230,27.72,1516.16,2024-12-12 14:26:00,2024-12-12 14:52:00,completed,,,,,,26.0
1283.0,C560,1.76,103.58,2024-11-28 00:21:00,2024-11-28 01:31:00,completed,,,,,,70.0
1284.0,C243,4.01,232.83,2024-11-11 17:02:00,2024-11-11 17:55:00,completed,,,,,,53.0
1285.0,C802,9.99,210.91,2024-12-17 12:14:00,2024-12-17 13:36:00,completed,,,,,,82.0
1286.0,C484,24.75,747.64,2025-01-07 03:09:00,2025-01-07 04:03:00,cancelled,,,,,,54.0
1287.0,C891,21.7,600.31,2024-12-04 14:18:00,2024-12-04 14:47:00,cancelled,,,,,,29.0
1288.0,C626,8.98,408.48,2024-12-21 00:56:00,2024-12-21 01:56:00,completed,,,,,,60.0
1289.0,C771,16.54,780.37,2024-12-21 23:48:00,2024-12-22 01:07:00,completed,,,,,,79.0
1290.0,C925,14.68,562.95,2024-12-28 03:14:00,2024-12-28 03:22:00,completed,,,,,,8.0
1291.0,C338,10.86,300.4,2024-11-02 05:16:00,2024-11-02 06:35:00,cancelled,,,,,,79.0
1292.0,C726,26.14,1008.63,2025-01-05 23:41:00,2025-01-05 23:48:00,cancelled,,,,,,7.0
1293.0,C575,21.37,696.58,2024-12-28 03:34:00,2024-12-28 04:45:00,completed,,,,,,71.0
1294.0,C170,26.96,595.85,2024-11-10 00:53:00,2024-11-10 01:41:00,completed,,,,,,48.0
1295.0,C214,13.93,521.97,2024-11-30 03:34:00,2024-11-30 04:08:00,completed,,,,,,34.0
1296.0,C528,19.88,893.93,2024-11-05 22:35:00,2024-11-05 23:41:00,completed,,,,,,66.0
1297.0,C590,15.95,616.91,2024-12-29 07:14:00,2024-12-29 08:12:00,cancelled,,,,,,58.0
1298.0,C640,15.04,439.27,2024-12-13 19:06:00,2024-12-13 19:38:00,cancelled,,,,,,32.0
1299.0,C513,21.87,963.86,2024-12-21 17:37:00,2024-12-21 18:44:00,completed,,,,,,67.0
1300.0,C537,10.47,326.49,2024-11-24 13:50:00,2024-11-24 15:05:00,completed,,,,,,75.0
1301.0,C919,8.14,188.16,2024-11-22 08:43:00,2024-11-22 09:30:00,completed,,,,,,47.0
1302.0,C905,5.06,207.63,2024-12-21 02:47:00,2024-12-21 03:47:00,completed,,,,,,60.0
1303.0,C729,7.91,412.23,2024-12-07 22:36:00,2024-12-07 23:38:00,completed,,,,,,62.0
1304.0,C740,8.04,454.75,2024-12-28 11:45:00,2024-12-28 12:34:00,cancelled,,,,,,49.0
1305.0,C902,18.34,666.87,2024-12-06 18:36:00,2024-12-06 19:11:00,completed,,,,,,35.0
1306.0,C313,25.66,810.92,2024-12-24 12:15:00,2024-12-24 12:55:00,cancelled,,,,,,40.0
1307.0,C746,1.28,75.36,2025-01-06 07:19:00,2025-01-06 08:33:00,cancelled,,,,,,74.0
1308.0,C986,5.33,180.09,2024-11-09 17:50:00,2024-11-09 18:53:00,cancelled,,,,,,63.0
1309.0,C228,3.71,140.49,2024-12-12 10:22:00,2024-12-12 10:29:00,completed,,,,,,7.0
1310.0,C438,11.86,711.01,2025-01-08 11:19:00,2025-01-08 11:59:00,completed,,,,,,40.0
1311.0,C733,26.32,1021.45,2024-12-09 14:23:00,2024-12-09 15:38:00,completed,,,,,,75.0
1312.0,C345,1.4,49.82,2025-01-08 10:33:00,2025-01-08 10:54:00,refunded,,,,,,21.0
1313.0,C636,8.42,460.8,2024-11-29 04:45:00,2024-11-29 05:32:00,refunded,,,,,,47.0
1314.0,C681,28.73,623.15,2024-11-08 03:31:00,2024-11-08 04:08:00,completed,,,,,,37.0
1315.0,C194,24.99,1087.77,2024-11-12 11:15:00,2024-11-12 11:23:00,completed,,,,,,8.0
1316.0,C454,18.28,859.42,2024-11-04 22:56:00,2024-11-04 23:38:00,refunded,,,,,,42.0
1317.0,C892,26.66,1266.3,2024-12-10 04:08:00,2024-12-10 05:21:00,completed,,,,,,73.0
1318.0,C750,12.05,701.95,2024-12-14 06:14:00,2024-12-14 06:39:00,completed,,,,,,25.0
1319.0,C751,2.85,86.34,2024-12-30 06:57:00,2024-12-30 08:25:00,completed,,,,,,88.0
1320.0,C253,27.01,835.36,2024-12-28 16:53:00,2024-12-28 17:33:00,completed,,,,,,40.0
1321.0,C130,18.18,1042.55,2024-12-12 17:11:00,2024-12-12 18:21:00,completed,,,,,,70.0
1322.0,C177,15.59,760.48,2024-12-07 10:15:00,2024-12-07 11:18:00,cancelled,,,,,,63.0
1323.0,C121,18.25,519.14,2024-11-24 03:11:00,2024-11-24 03:39:00,completed,,,,,,28.0
1324.0,C340,28.19,1457.45,2024-12-04 12:11:00,2024-12-04 13:14:00,cancelled,,,,,,63.0
1325.0,C319,11.19,439.44,2024-11-01 05:31:00,2024-11-01 06:59:00,refunded,,,,,,88.0
1326.0,C840,5.59,335.34,2024-12-24 16:01:00,2024-12-24 17:24:00,refunded,,,,,,83.0
1327.0,C307,9.08,358.54,2024-11-14 02:08:00,2024-11-14 02:27:00,completed,,,,,,19.0
1328.0,C198,18.18,966.98,2024-12-13 03:08:00,2024-12-13 03:14:00,completed,,,,,,6.0
1329.0,C953,3.64,149.56,2024-11-11 17:16:00,2024-11-11 18:16:00,completed,,,,,,60.0
1330.0,C434,15.96,537.97,2024-12-30 14:34:00,2024-12-30 14:43:00,completed,,,,,,9.0
1331.0,C657,6.97,180.59,2024-11-30 20:19:00,2024-11-30 21:28:00,refunded,,,,,,69.0
1332.0,C461,19.77,811.53,2024-12-24 15:33:00,2024-12-24 16:09:00,completed,,,,,,36.0
1333.0,C619,28.95,1271.34,2024-12-15 03:11:00,2024-12-15 03:48:00,cancelled,,,,,,37.0
1334.0,C130,29.29,704.7,2024-11-25 13:46:00,2024-11-25 14:09:00,completed,,,,,,23.0
1335.0,C641,18.71,388.64,2024-11-14 00:49:00,2024-11-14 02:14:00,completed,,,,,,85.0
1336.0,C147,3.19,89.24,2024-11-24 22:06:00,2024-11-24 22:24:00,completed,,,,,,18.0
1337.0,C997,15.07,687.88,2024-12-02 09:34:00,2024-12-02 11:02:00,completed,,,,,,88.0
1338.0,C347,4.66,162.46,2024-12-20 19:23:00,2024-12-20 19:30:00,cancelled,,,,,,7.0
1339.0,C641,21.39,1142.7,2024-11-03 13:57:00,2024-11-03 14:07:00,cancelled,,,,,,10.0
1340.0,C759,20.54,617.99,2024-11-02 07:59:00,2024-11-02 08:48:00,completed,,,,,,49.0
1341.0,C675,12.15,511.84,2024-12-29 11:04:00,2024-12-29 11:27:00,cancelled,,,,,,23.0
1342.0,C431,7.06,266.29,2024-12-20 22:15:00,2024-12-20 22:34:00,completed,,,,,,19.0
1343.0,C256,12.11,334.71,2024-11-17 17:56:00,2024-11-17 18:48:00,completed,,,,,,52.0
1344.0,C907,21.98,972.51,2024-12-08 14:19:00,2024-12-08 15:44:00,completed,,,,,,85.0
1345.0,C216,29.79,679.07,2024-11-16 10:57:00,2024-11-16 11:10:00,refunded,,,,,,13.0
1346.0,C347,9.53,222.33,2024-11-10 08:48:00,2024-11-10 10:04:00,completed,,,,,,76.0
1347.0,C757,29.67,1082.43,2025-01-03 01:09:00,2025-01-03 01:50:00,completed,,,,,,41.0
1348.0,C706,10.02,434.83,2024-11-02 18:47:00,2024-11-02 19:07:00,cancelled,,,,,,20.0
1349.0,C417,19.45,1020.17,2024-11-03 14:13:00,2024-11-03 15:30:00,cancelled,,,,,,77.0
1350.0,C878,27.38,1181.57,2024-11-27 22:32:00,2024-11-27 23:05:00,completed,,,,,,33.0
1351.0,C654,14.29,446.25,2024-11-28 17:50:00,2024-11-28 18:16:00,cancelled,,,,,,26.0
1352.0,C370,11.87,473.54,2024-12-04 15:59:00,2024-12-04 17:23:00,completed,,,,,,84.0
1353.0,C448,7.45,221.13,2024-11-08 16:00:00,2024-11-08 16:17:00,cancelled,,,,,,17.0
1354.0,C117,19.3,583.51,2024-12-06 10:41:00,2024-12-06 11:22:00,completed,,,,,,41.0
1355.0,C241,7.69,273.53,2025-01-06 18:14:00,2025-01-06 18:44:00,completed,,,,,,30.0
1356.0,C590,6.17,225.78,2024-11-12 04:27:00,2024-11-12 05:36:00,cancelled,,,,,,69.0
1357.0,C983,15.81,674.25,2024-11-18 03:18:00,2024-11-18 03:30:00,completed,,,,,,12.0
1358.0,C455,14.25,642.12,2024-11-14 17:28:00,2024-11-14 18:31:00,refunded,,,,,,63.0
1359.0,C961,27.67,1584.0,2024-12-02 17:33:00,2024-12-02 18:21:00,completed,,,,,,48.0
1360.0,C407,14.15,733.44,2024-12-14 01:43:00,2024-12-14 02:40:00,completed,,,,,,57.0
1361.0,C648,26.6,1417.88,2024-11-25 16:38:00,2024-11-25 16:51:00,completed,,,,,,13.0
1362.0,C845,7.45,327.29,2025-01-02 07:50:00,2025-01-02 08:48:00,cancelled,,,,,,58.0
1363.0,C334,11.59,679.72,2024-12-14 22:51:00,2024-12-14 23:40:00,completed,,,,,,49.0
1364.0,C572,14.27,450.35,2024-11-07 07:01:00,2024-11-07 08:24:00,completed,,,,,,83.0
1365.0,C634,29.99,1021.69,2024-11-07 18:20:00,2024-11-07 19:44:00,completed,,,,,,84.0
1366.0,C181,9.3,508.76,2025-01-02 21:11:00,2025-01-02 22:26:00,refunded,,,,,,75.0
1367.0,C574,2.43,124.06,2024-11-13 04:56:00,2024-11-13 05:09:00,completed,,,,,,13.0
1368.0,C219,29.3,745.17,2024-11-30 08:53:00,2024-11-30 09:28:00,completed,,,,,,35.0
1369.0,C235,10.5,445.71,2024-11-19 21:41:00,2024-11-19 22:12:00,completed,,,,,,31.0
1370.0,C469,11.71,433.75,2024-12-02 10:48:00,2024-12-02 11:18:00,completed,,,,,,30.0
1371.0,C146,29.4,602.74,2024-12-28 22:14:00,2024-12-28 22:45:00,refunded,,,,,,31.0
1372.0,C519,1.55,51.98,2024-11-08 05:52:00,2024-11-08 05:57:00,completed,,,,,,5.0
1373.0,C295,29.4,772.81,2024-12-10 15:10:00,2024-12-10 15:15:00,completed,,,,,,5.0
1374.0,C840,16.88,878.32,2025-01-08 20:40:00,2025-01-08 21:01:00,completed,,,,,,21.0
1375.0,C380,17.35,731.25,2025-01-07 16:59:00,2025-01-07 17:12:00,completed,,,,,,13.0
1376.0,C416,16.58,757.85,2025-01-01 13:31:00,2025-01-01 14:18:00,refunded,,,,,,47.0
1377.0,C822,6.6,273.06,2024-12-25 09:14:00,2024-12-25 10:28:00,completed,,,,,,74.0
1378.0,C922,25.28,1318.23,2024-12-11 18:38:00,2024-12-11 18:48:00,completed,,,,,,10.0
1379.0,C533,8.45,397.91,2024-11-12 15:20:00,2024-11-12 15:56:00,completed,,,,,,36.0
1380.0,C115,11.37,446.35,2024-12-09 18:09:00,2024-12-09 19:37:00,completed,,,,,,88.0
1381.0,C400,13.94,377.6,2024-12-20 06:20:00,2024-12-20 07:10:00,completed,,,,,,50.0
1382.0,C517,25.25,1030.62,2024-12-19 04:37:00,2024-12-19 04:43:00,cancelled,,,,,,6.0
1383.0,C567,25.44,950.12,2024-12-19 12:45:00,2024-12-19 13:24:00,refunded,,,,,,39.0
1384.0,C180,9.08,312.32,2024-12-08 00:59:00,2024-12-08 01:44:00,completed,,,,,,45.0
1385.0,C436,8.34,475.97,2024-12-15 13:29:00,2024-12-15 14:03:00,cancelled,,,,,,34.0
1386.0,C338,21.47,775.48,2024-12-24 02:41:00,2024-12-24 03:45:00,completed,,,,,,64.0
1387.0,C541,26.4,1369.01,2024-11-25 00:57:00,2024-11-25 02:08:00,completed,,,,,,71.0
1388.0,C875,3.7,105.72,2025-01-03 03:24:00,2025-01-03 03:56:00,completed,,,,,,32.0
1389.0,C556,1.15,62.93,2024-12-01 11:08:00,2024-12-01 11:34:00,completed,,,,,,26.0
1390.0,C106,1.69,43.11,2024-12-27 12:23:00,2024-12-27 13:30:00,cancelled,,,,,,67.0
1391.0,C329,18.52,801.35,2025-01-03 13:42:00,2025-01-03 13:59:00,completed,,,,,,17.0
1392.0,C139,29.64,649.84,2024-11-24 05:33:00,2024-11-24 06:30:00,completed,,,,,,57.0
1393.0,C178,3.24,127.93,2025-01-04 12:10:00,2025-01-04 12:34:00,completed,,,,,,24.0
1394.0,C446,23.6,1282.06,2024-11-29 12:09:00,2024-11-29 12:24:00,completed,,,,,,15.0
1395.0,C806,16.05,730.11,2024-11-01 21:38:00,2024-11-01 22:30:00,completed,,,,,,52.0
1396.0,C695,13.28,590.4,2024-12-08 11:25:00,2024-12-08 12:18:00,cancelled,,,,,,53.0
1397.0,C320,4.67,224.86,2024-12-03 13:04:00,2024-12-03 14:14:00,completed,,,,,,70.0
1398.0,C566,21.31,530.89,2024-11-10 00:45:00,2024-11-10 02:06:00,completed,,,,,,81.0
1399.0,C976,10.67,338.62,2024-11-19 00:19:00,2024-11-19 01:04:00,completed,,,,,,45.0
1400.0,C883,20.23,437.49,2024-11-25 11:02:00,2024-11-25 12:22:00,cancelled,,,,,,80.0
1401.0,C614,1.8,77.88,2024-12-05 21:10:00,2024-12-05 22:40:00,completed,,,,,,90.0
1402.0,C874,4.11,211.36,2024-12-02 13:04:00,2024-12-02 14:19:00,completed,,,,,,75.0
1403.0,C445,17.16,648.13,2025-01-08 15:18:00,2025-01-08 15:30:00,completed,,,,,,12.0
1404.0,C627,6.94,236.21,2024-11-11 21:47:00,2024-11-11 21:53:00,completed,,,,,,6.0
1405.0,C729,16.56,510.98,2024-11-25 11:47:00,2024-11-25 13:12:00,cancelled,,,,,,85.0
1406.0,C574,10.99,369.2,2024-12-06 20:57:00,2024-12-06 21:53:00,completed,,,,,,56.0
1407.0,C157,13.99,337.65,2024-12-16 05:42:00,2024-12-16 05:49:00,refunded,,,,,,7.0
1408.0,C869,1.68,100.49,2024-11-12 01:38:00,2024-11-12 02:00:00,completed,,,,,,22.0
1409.0,C356,4.61,213.46,2024-12-29 22:03:00,2024-12-29 22:40:00,completed,,,,,,37.0
1410.0,C732,26.52,692.54,2024-12-01 17:13:00,2024-12-01 18:29:00,completed,,,,,,76.0
1411.0,C616,24.07,883.49,2025-01-03 13:36:00,2025-01-03 14:34:00,completed,,,,,,58.0
1412.0,C244,18.12,781.06,2025-01-04 10:10:00,2025-01-04 11:34:00,completed,,,,,,84.0
1413.0,C368,8.92,470.33,2024-12-04 08:33:00,2024-12-04 08:58:00,completed,,,,,,25.0
1414.0,C894,2.77,121.83,2024-11-25 13:59:00,2024-11-25 14:05:00,completed,,,,,,6.0
1415.0,C601,19.65,530.9,2024-12-17 14:59:00,2024-12-17 16:03:00,completed,,,,,,64.0
1416.0,C166,25.84,1322.0,2024-12-06 15:51:00,2024-12-06 15:59:00,completed,,,,,,8.0
1417.0,C459,28.47,1611.51,2025-01-08 22:55:00,2025-01-08 23:49:00,completed,,,,,,54.0
1418.0,C145,20.38,611.03,2025-01-08 19:31:00,2025-01-08 20:00:00,refunded,,,,,,29.0
1419.0,C438,14.87,618.9,2024-11-20 19:46:00,2024-11-20 20:38:00,completed,,,,,,52.0
1420.0,C812,25.78,1483.52,2025-01-06 02:34:00,2025-01-06 03:30:00,completed,,,,,,56.0
1421.0,C156,4.85,147.16,2024-12-01 17:41:00,2024-12-01 18:35:00,completed,,,,,,54.0
1422.0,C733,27.4,1594.14,2024-11-12 06:14:00,2024-11-12 06:25:00,completed,,,,,,11.0
1423.0,C893,2.43,106.72,2024-11-22 09:13:00,2024-11-22 09:56:00,cancelled,,,,,,43.0
1424.0,C803,23.66,1298.83,2025-01-08 17:42:00,2025-01-08 18:51:00,completed,,,,,,69.0
1425.0,C495,19.0,1005.64,2024-11-05 09:14:00,2024-11-05 09:19:00,cancelled,,,,,,5.0
1426.0,C529,3.86,82.76,2025-01-06 07:26:00,2025-01-06 08:24:00,cancelled,,,,,,58.0
1427.0,C293,10.46,546.8,2024-12-24 06:53:00,2024-12-24 07:43:00,completed,,,,,,50.0
1428.0,C935,1.77,84.37,2024-12-30 21:20:00,2024-12-30 22:35:00,completed,,,,,,75.0
1429.0,C611,15.83,525.29,2024-11-05 06:28:00,2024-11-05 07:37:00,cancelled,,,,,,69.0
1430.0,C575,15.73,846.21,2024-11-22 21:55:00,2024-11-22 22:25:00,completed,,,,,,30.0
1431.0,C546,21.99,717.62,2024-12-23 02:00:00,2024-12-23 02:09:00,completed,,,,,,9.0
1432.0,C266,27.69,1384.17,2024-11-28 22:19:00,2024-11-28 23:38:00,refunded,,,,,,79.0
1433.0,C871,18.49,1067.11,2024-12-04 23:23:00,2024-12-05 00:35:00,completed,,,,,,72.0
1434.0,C118,7.33,380.72,2024-12-07 20:13:00,2024-12-07 21:41:00,cancelled,,,,,,88.0
1435.0,C869,25.75,545.37,2024-11-07 04:47:00,2024-11-07 05:24:00,refunded,,,,,,37.0
1436.0,C534,13.27,372.62,2025-01-07 20:13:00,2025-01-07 20:34:00,completed,,,,,,21.0
1437.0,C756,1.95,100.62,2024-12-02 12:55:00,2024-12-02 13:39:00,cancelled,,,,,,44.0
1438.0,C479,28.09,1535.52,2024-11-09 04:35:00,2024-11-09 05:12:00,completed,,,,,,37.0
1439.0,C207,5.6,253.88,2024-12-30 22:40:00,2024-12-30 23:20:00,cancelled,,,,,,40.0
1440.0,C312,3.46,164.72,2024-11-25 11:01:00,2024-11-25 12:26:00,cancelled,,,,,,85.0
1441.0,C659,1.71,56.7,2024-12-26 19:12:00,2024-12-26 19:56:00,completed,,,,,,44.0
1442.0,C671,6.03,197.5,2024-12-27 18:17:00,2024-12-27 19:16:00,completed,,,,,,59.0
1443.0,C363,10.68,291.9,2024-11-28 22:29:00,2024-11-28 23:21:00,completed,,,,,,52.0
1444.0,C919,26.21,772.16,2024-11-03 21:59:00,2024-11-03 22:58:00,completed,,,,,,59.0
1445.0,C482,18.82,867.77,2024-11-22 06:28:00,2024-11-22 06:37:00,completed,,,,,,9.0
1446.0,C163,1.61,79.36,2025-01-04 03:47:00,2025-01-04 04:03:00,completed,,,,,,16.0
1447.0,C493,2.84,162.77,2024-12-18 19:26:00,2024-12-18 20:17:00,completed,,,,,,51.0
1448.0,C395,19.24,959.45,2024-11-30 01:28:00,2024-11-30 01:35:00,completed,,,,,,7.0
1449.0,C943,13.57,536.79,2024-11-07 03:18:00,2024-11-07 03:31:00,completed,,,,,,13.0
1450.0,C140,4.64,108.4,2025-01-08 04:55:00,2025-01-08 06:18:00,refunded,,,,,,83.0
1451.0,C970,8.29,434.42,2024-12-21 14:47:00,2024-12-21 15:06:00,refunded,,,,,,19.0
1452.0,C765,18.12,694.55,2024-11-17 10:11:00,2024-11-17 10:59:00,refunded,,,,,,48.0
1453.0,C478,6.27,328.3,2024-11-03 06:00:00,2024-11-03 07:10:00,refunded,,,,,,70.0
1454.0,C362,13.96,312.21,2024-11-20 01:45:00,2024-11-20 02:26:00,completed,,,,,,41.0
1455.0,C529,9.58,338.12,2024-12-11 23:16:00,2024-12-11 23:42:00,completed,,,,,,26.0
1456.0,C477,21.25,483.51,2024-11-03 14:09:00,2024-11-03 15:26:00,completed,,,,,,77.0
1457.0,C488,10.29,325.66,2024-12-04 07:48:00,2024-12-04 09:05:00,completed,,,,,,77.0
1458.0,C767,20.64,985.05,2024-12-22 22:30:00,2024-12-22 22:36:00,refunded,,,,,,6.0
1459.0,C862,15.95,741.84,2024-12-18 13:33:00,2024-12-18 13:59:00,cancelled,,,,,,26.0
1460.0,C982,27.3,779.49,2024-12-24 22:04:00,2024-12-24 23:29:00,completed,,,,,,85.0
1461.0,C675,14.34,329.88,2024-12-16 13:57:00,2024-12-16 14:50:00,completed,,,,,,53.0
1462.0,C921,12.15,489.9,2024-12-02 01:34:00,2024-12-02 02:05:00,cancelled,,,,,,31.0
1463.0,C920,12.86,325.22,2024-12-10 11:23:00,2024-12-10 11:40:00,completed,,,,,,17.0
1464.0,C454,15.72,936.46,2024-11-26 13:20:00,2024-11-26 14:36:00,completed,,,,,,76.0
1465.0,C837,14.77,786.3,2024-11-12 18:33:00,2024-11-12 19:40:00,completed,,,,,,67.0
1466.0,C470,20.22,529.91,2025-01-06 06:56:00,2025-01-06 07:21:00,completed,,,,,,25.0
1467.0,C874,27.21,620.83,2024-12-26 22:27:00,2024-12-26 22:39:00,completed,,,,,,12.0
1468.0,C938,16.6,941.15,2025-01-03 01:44:00,2025-01-03 02:05:00,cancelled,,,,,,21.0
1469.0,C614,10.19,303.2,2025-01-01 07:35:00,2025-01-01 08:48:00,completed,,,,,,73.0
1470.0,C326,24.15,651.81,2024-12-15 00:54:00,2024-12-15 01:38:00,completed,,,,,,44.0
1471.0,C790,28.33,1592.52,2024-11-22 15:42:00,2024-11-22 16:29:00,completed,,,,,,47.0
1472.0,C376,23.34,1245.4,2024-12-23 11:00:00,2024-12-23 11:25:00,completed,,,,,,25.0
1473.0,C714,15.29,537.08,2024-12-26 07:50:00,2024-12-26 08:31:00,completed,,,,,,41.0
1474.0,C853,9.21,292.59,2024-11-20 11:08:00,2024-11-20 11:23:00,completed,,,,,,15.0
1475.0,C231,24.45,513.73,2024-11-30 19:02:00,2024-11-30 19:31:00,completed,,,,,,29.0
1476.0,C140,27.48,1172.92,2024-11-13 17:01:00,2024-11-13 17:48:00,completed,,,,,,47.0
1477.0,C465,13.18,690.34,2024-12-10 23:40:00,2024-12-11 00:48:00,completed,,,,,,68.0
1478.0,C265,8.65,418.86,2024-12-23 21:21:00,2024-12-23 21:44:00,completed,,,,,,23.0
1479.0,C697,3.19,187.43,2024-11-08 05:52:00,2024-11-08 06:51:00,completed,,,,,,59.0
1480.0,C648,9.16,364.12,2024-11-10 20:58:00,2024-11-10 21:23:00,cancelled,,,,,,25.0
1481.0,C137,16.12,673.68,2024-11-16 00:39:00,2024-11-16 02:09:00,refunded,,,,,,90.0
1482.0,C569,4.64,111.84,2025-01-01 05:37:00,2025-01-01 05:49:00,completed,,,,,,12.0
1483.0,C823,15.29,401.71,2024-12-20 16:21:00,2024-12-20 17:21:00,completed,,,,,,60.0
1484.0,C380,3.16,170.73,2025-01-03 04:27:00,2025-01-03 04:33:00,completed,,,,,,6.0
1485.0,C998,17.26,450.62,2024-12-08 00:53:00,2024-12-08 01:44:00,completed,,,,,,51.0
1486.0,C824,8.72,355.5,2024-12-31 07:13:00,2024-12-31 08:19:00,completed,,,,,,66.0
1487.0,C219,10.97,410.25,2025-01-01 01:20:00,2025-01-01 02:45:00,cancelled,,,,,,85.0
1488.0,C614,14.74,439.77,2024-11-02 00:40:00,2024-11-02 01:14:00,completed,,,,,,34.0
1489.0,C754,27.52,1026.24,2025-01-04 13:11:00,2025-01-04 14:21:00,completed,,,,,,70.0
1490.0,C841,23.16,1219.3,2024-11-04 05:55:00,2024-11-04 06:49:00,cancelled,,,,,,54.0
1491.0,C555,17.01,918.48,2024-11-12 09:31:00,2024-11-12 10:01:00,cancelled,,,,,,30.0
1492.0,C191,1.02,57.66,2024-12-03 08:57:00,2024-12-03 09:55:00,completed,,,,,,58.0
1493.0,C199,22.96,1103.53,2024-12-11 03:47:00,2024-12-11 04:43:00,cancelled,,,,,,56.0
1494.0,C627,12.15,558.03,2024-11-24 22:46:00,2024-11-24 23:31:00,cancelled,,,,,,45.0
1495.0,C117,26.57,978.2,2024-11-14 15:38:00,2024-11-14 16:35:00,completed,,,,,,57.0
1496.0,C188,9.24,258.73,2024-11-15 08:46:00,2024-11-15 08:59:00,completed,,,,,,13.0
1497.0,C414,6.66,275.33,2024-11-13 04:52:00,2024-11-13 05:12:00,refunded,,,,,,20.0
1498.0,C438,27.0,934.8,2024-11-27 12:44:00,2024-11-27 12:58:00,completed,,,,,,14.0
1499.0,C868,27.61,1284.84,2024-11-17 13:18:00,2024-11-17 13:34:00,completed,,,,,,16.0
1500.0,C348,9.0,379.68,2024-11-13 07:38:00,2024-11-13 07:45:00,completed,,,,,,7.0
1501.0,C202,2.49,90.36,2024-11-15 15:48:00,2024-11-15 16:31:00,cancelled,,,,,,43.0
1502.0,C634,3.96,128.69,2024-11-15 05:27:00,2024-11-15 06:15:00,refunded,,,,,,48.0
1503.0,C973,9.67,416.22,2024-11-06 18:06:00,2024-11-06 19:20:00,cancelled,,,,,,74.0
1504.0,C824,21.17,1265.54,2024-11-06 03:11:00,2024-11-06 04:33:00,refunded,,,,,,82.0
1505.0,C528,6.35,269.75,2024-12-30 07:23:00,2024-12-30 08:24:00,completed,,,,,,61.0
1506.0,C792,11.11,390.77,2024-12-19 20:29:00,2024-12-19 21:43:00,completed,,,,,,74.0
